date,action,price,qty,pnl
2025-05-06 17:30:00,BUY,20086.0,1,-4924.000000000015
2025-05-15 03:00:00,SELL,21272.2,1,7180.0
2025-05-15 10:30:00,BUY,21406.2,1,-2644.0000000000146
2025-05-18 17:30:00,SELL,21330.2,1,-2245.9999999999854
2025-05-21 10:00:00,BUY,21456.8,1,-2511.999999999971
2025-05-26 18:00:00,SELL,21228.5,1,-914.0000000000146
2025-05-27 02:30:00,BUY,21286.5,1,-2205.9999999999854
2025-05-28 15:00:00,SELL,21372.5,1,774.0000000000146
2025-06-02 09:00:00,BUY,21317.2,1,-2904.0000000000146
2025-06-05 09:00:00,SELL,21723.8,1,-1760.0
2025-06-12 09:30:00,BUY,21920.5,1,-3390.0
2025-06-16 19:00:00,SELL,21790.8,1,171.9999999999709
2025-06-25 13:00:00,SELL,22412.2,1,10334.000000000015
2025-06-27 13:30:00,SELL,22666.0,1,2915.9999999999854
2025-07-02 07:00:00,SELL,22662.5,1,-2154.0000000000146
2025-07-06 17:30:00,BUY,22985.2,1,-440.0
2025-07-15 15:00:00,SELL,23052.0,1,-2244.0000000000146
2025-07-18 09:30:00,SELL,23193.0,1,2115.9999999999854
2025-07-22 03:30:00,SELL,23287.0,1,-84.00000000001455
2025-07-25 11:30:00,BUY,23464.0,1,-1924.0000000000146
2025-07-29 10:00:00,SELL,23528.2,1,-655.9999999999854
2025-08-04 08:30:00,BUY,23094.5,1,1830.0
2025-08-05 09:30:00,SELL,23289.5,1,-1920.0
2025-08-07 11:30:00,SELL,23493.5,1,-1485.9999999999854
2025-08-13 10:30:00,SELL,23925.0,1,-1224.0000000000146
2025-08-20 14:30:00,BUY,23320.5,1,8905.999999999985
2025-08-22 05:30:00,BUY,23268.5,1,-2050.0
2025-08-29 03:30:00,SELL,23669.2,1,868.0000000000291
2025-09-01 03:30:00,BUY,23485.0,1,2944.0000000000146
2025-09-02 15:30:00,BUY,23373.5,1,-1905.9999999999854
2025-09-05 09:30:00,SELL,23653.8,1,4685.999999999985
2025-09-09 10:00:00,SELL,23785.8,1,-1620.0
2025-09-10 04:30:00,SELL,23888.5,1,-1114.0000000000146
2025-09-15 04:30:00,SELL,24093.0,1,3230.0
2025-09-16 09:00:00,SELL,24294.0,1,-1990.0
2025-09-22 02:30:00,SELL,24758.0,1,6140.0
2025-09-24 09:00:00,SELL,24820.8,1,-1554.0000000000146
2025-09-29 14:30:00,SELL,24808.2,1,2860.0
2025-10-01 06:30:00,BUY,24779.8,1,-2555.9999999999854
2025-10-02 09:00:00,SELL,25062.8,1,-944.0000000000146
2025-10-14 12:00:00,BUY,24892.2,1,-2160.0
2025-10-16 11:30:00,SELL,24876.0,1,-2990.0
2025-10-17 07:00:00,BUY,24729.0,1,-1115.9999999999854
2025-10-21 03:30:00,SELL,25263.8,1,2971.999999999971
2025-10-29 14:00:00,SELL,26184.8,1,16125.999999999985
2025-10-30 08:00:00,SELL,26087.2,1,-5765.999999999985
2025-11-03 09:30:00,SELL,26044.2,1,-2051.999999999971
2025-11-05 08:00:00,BUY,25587.0,1,4690.0
2025-11-14 10:00:00,BUY,25143.0,1,-3924.0000000000146
2025-11-19 09:00:00,BUY,24893.8,1,-4865.999999999985
2025-12-10 04:30:00,SELL,25633.2,1,-1620.0
2025-12-11 07:00:00,BUY,25692.5,1,-4420.0
2025-12-15 06:00:00,BUY,25354.8,1,4734.000000000015
2025-12-17 09:00:00,SELL,25098.5,1,-2470.0
2025-12-22 09:30:00,SELL,25687.8,1,16375.999999999985
2025-12-23 10:00:00,BUY,25731.2,1,-1468.000000000029
