date,action,price,qty,pnl
2025-06-12 10:45:00,SELL,22225.0,1,86400.0
2025-06-16 22:45:00,BUY,22244.0,1,-40000.0
2025-06-18 02:45:00,SELL,22044.0,1,-40200.0
2025-06-18 15:45:00,SELL,21948.0,1,-47400.0
2025-06-20 17:45:00,BUY,21689.0,1,-16600.0
2025-06-24 01:45:00,BUY,21582.0,1,-62800.0
2025-06-27 11:45:00,SELL,22025.0,1,21000.0
2025-07-01 09:45:00,BUY,22581.0,1,-107000.0
2025-07-04 09:45:00,SELL,22581.0,1,8200.0
2025-07-09 12:45:00,BUY,22431.0,1,19000.0
2025-07-14 15:45:00,SELL,22519.0,1,17000.0
2025-07-19 02:45:00,SELL,23206.0,1,100400.0
2025-07-22 11:45:00,SELL,23068.0,1,-43200.0
2025-07-23 10:45:00,BUY,23208.0,1,-38200.0
2025-07-29 10:45:00,SELL,23125.0,1,-18000.0
2025-07-30 11:45:00,BUY,23388.0,1,-44400.0
2025-08-01 03:45:00,SELL,23392.0,1,-3600.0
2025-08-04 15:45:00,BUY,23308.0,1,-21600.0
2025-08-05 22:45:00,SELL,23402.0,1,-24200.0
2025-08-15 21:45:00,SELL,24225.0,1,142800.0
2025-08-18 00:45:00,BUY,24426.0,1,-44200.0
2025-08-21 09:45:00,BUY,23893.0,1,79400.0
2025-08-22 22:45:00,BUY,24049.0,1,-57000.0
2025-08-28 12:45:00,SELL,24301.0,1,44800.0
2025-09-01 09:45:00,BUY,24226.0,1,-400.0
2025-09-03 11:45:00,BUY,24034.0,1,-25000.0
2025-09-05 22:45:00,SELL,24340.0,1,10200.0
2025-09-11 13:45:00,SELL,25233.0,1,136400.0
2025-09-17 09:45:00,SELL,25469.0,1,-23600.0
2025-09-18 11:45:00,BUY,25700.0,1,-53400.0
2025-09-22 09:45:00,SELL,25724.0,1,-400.0
2025-09-24 09:45:00,SELL,26187.0,1,70800.0
2025-09-30 00:45:00,BUY,25954.0,1,28200.0
2025-10-01 11:45:00,SELL,26101.0,1,17600.0
2025-10-08 09:45:00,SELL,26965.0,1,126600.0
2025-10-09 22:45:00,SELL,27140.0,1,-24800.0
2025-10-14 00:45:00,BUY,27239.0,1,-22000.0
2025-10-15 00:45:00,BUY,26991.0,1,-53200.0
2025-10-17 13:45:00,SELL,27328.0,1,-9600.0
2025-10-18 03:45:00,BUY,27447.0,1,-64200.0
2025-10-22 09:45:00,SELL,27665.0,1,-23600.0
2025-10-24 00:45:00,BUY,27743.0,1,-21000.0
2025-10-28 09:45:00,SELL,28088.0,1,-27400.0
2025-10-30 02:45:00,SELL,28300.0,1,-4400.0
2025-10-31 09:45:00,BUY,28535.0,1,-65000.0
2025-11-04 10:45:00,SELL,28261.0,1,-59800.0
2025-11-05 11:45:00,BUY,27808.0,1,74400.0
2025-11-10 00:45:00,BUY,28016.0,1,-50600.0
2025-11-12 13:45:00,BUY,28059.0,1,-55800.0
2025-11-14 23:45:00,BUY,27470.0,1,95800.0
2025-11-19 23:45:00,BUY,27033.0,1,47800.0
2025-11-21 01:45:00,SELL,26878.0,1,-111400.0
2025-11-25 00:00:00,BUY,26929.0,1,-45000.0
2025-12-01 09:45:00,SELL,27622.0,1,141800.0
2025-12-02 00:00:00,BUY,27679.0,1,-33800.0
2025-12-11 09:45:00,SELL,28439.0,1,125400.0
2025-12-15 22:00:00,BUY,28011.0,1,18600.0
2025-12-16 23:00:00,BUY,27780.0,1,-21000.0
2025-12-17 16:00:00,BUY,27849.0,1,-52800.0
2025-12-18 00:00:00,SELL,27561.0,1,-62400.0
2025-12-24 00:00:00,SELL,28442.0,1,59800.0
