date,action,price,qty,pnl
2025-05-26 22:00:00,SELL,61.37,1,-340.0000000000034
2025-05-29 09:00:00,SELL,61.64,1,-140.00000000000057
2025-06-01 19:00:00,BUY,61.92,1,-1690.0000000000048
2025-06-06 02:00:00,SELL,63.09,1,-89.9999999999963
2025-06-10 15:00:00,SELL,64.72,1,1519.999999999996
2025-06-11 00:00:00,BUY,64.96,1,-229.99999999998977
2025-06-16 09:00:00,SELL,71.53,1,5280.000000000001
2025-06-18 11:00:00,SELL,73.67,1,-1819.9999999999932
2025-06-19 03:00:00,BUY,74.35,1,-929.9999999999926
2025-06-19 21:00:00,BUY,74.04,1,-760.0000000000051
2025-06-23 04:00:00,SELL,74.12,1,-1219.9999999999989
2025-06-26 11:00:00,BUY,66.15,1,-330.0000000000125
2025-06-27 08:00:00,BUY,65.77,1,-429.9999999999926
2025-06-30 05:00:00,BUY,65.51,1,-730.000000000004
2025-07-02 03:00:00,SELL,65.33,1,-560.0000000000023
2025-07-04 05:00:00,SELL,66.55,1,-390.00000000000057
2025-07-09 10:00:00,SELL,67.9,1,180.00000000000682
2025-07-10 05:00:00,SELL,68.05,1,-409.9999999999966
2025-07-11 08:00:00,BUY,67.48,1,-579.9999999999983
2025-07-14 10:00:00,SELL,68.22,1,549.9999999999972
2025-07-17 10:00:00,SELL,66.6,1,-130.00000000000966
2025-07-18 13:00:00,SELL,67.38,1,-770.0000000000102
2025-07-23 23:00:00,BUY,65.47,1,230.00000000000398
2025-07-25 10:00:00,SELL,65.86,1,-370.00000000000455
2025-07-28 03:00:00,BUY,65.72,1,-569.9999999999932
2025-08-01 03:00:00,SELL,69.19,1,-170.0000000000017
2025-08-06 06:00:00,BUY,66.22,1,1310.0000000000023
2025-08-11 08:00:00,BUY,64.27,1,-149.99999999999147
2025-08-14 09:00:00,BUY,63.12,1,710.0000000000009
2025-08-15 05:00:00,SELL,63.23,1,-560.0000000000023
2025-08-18 12:00:00,BUY,63.14,1,-250.0
2025-08-26 05:00:00,SELL,64.02,1,199.99999999999574
2025-08-28 12:00:00,SELL,63.65,1,-250.0
2025-08-29 13:00:00,SELL,64.01,1,-309.99999999998806
2025-09-01 03:00:00,BUY,64.15,1,-240.0000000000091
2025-09-02 09:00:00,SELL,64.55,1,-260.0000000000051
2025-09-08 03:00:00,BUY,62.98,1,850.0000000000014
2025-09-09 03:00:00,BUY,62.77,1,-679.9999999999998
2025-09-09 13:00:00,SELL,62.78,1,-149.99999999999858
2025-09-11 07:00:00,SELL,63.13,1,-239.99999999999488
2025-09-16 04:00:00,SELL,63.07,1,-270.0000000000031
2025-09-17 17:00:00,BUY,63.97,1,-189.99999999999773
2025-09-23 06:00:00,BUY,62.66,1,760.0000000000051
2025-09-29 04:00:00,SELL,64.98,1,1170.0000000000018
2025-10-05 19:00:00,BUY,61.42,1,1640.0000000000005
2025-10-06 11:00:00,SELL,61.3,1,-600.0000000000014
2025-10-08 20:00:00,SELL,62.05,1,-130.00000000000256
2025-10-09 07:00:00,SELL,62.15,1,30.000000000001137
2025-10-15 09:00:00,BUY,59.34,1,2049.9999999999973
2025-10-16 04:00:00,BUY,59.04,1,-380.00000000000256
2025-10-21 05:00:00,BUY,57.19,1,-210.00000000000085
2025-10-27 05:00:00,SELL,60.71,1,1960.000000000001
2025-10-27 20:00:00,SELL,61.29,1,-259.999999999998
2025-10-29 11:00:00,BUY,60.88,1,289.99999999999915
2025-10-30 11:00:00,BUY,60.42,1,-240.000000000002
2025-11-04 11:00:00,BUY,60.77,1,-660.0000000000036
2025-11-06 04:00:00,BUY,60.33,1,-739.9999999999949
2025-11-07 02:00:00,BUY,60.15,1,-379.99999999999545
2025-11-09 19:00:00,BUY,59.9,1,-390.00000000000057
2025-11-10 06:00:00,SELL,59.83,1,-350.0000000000014
2025-11-10 22:00:00,BUY,59.96,1,-50.00000000000426
2025-11-12 05:00:00,SELL,60.43,1,-340.0000000000034
2025-11-13 21:00:00,BUY,60.24,1,-200.00000000000284
2025-11-18 04:00:00,BUY,59.68,1,-280.00000000000114
2025-11-19 07:00:00,SELL,59.5,1,-1289.999999999999
2025-11-27 03:00:00,BUY,58.63,1,-560.0000000000023
2025-11-28 09:00:00,SELL,58.83,1,-30.000000000001137
2025-12-01 08:00:00,SELL,59.14,1,-320.0000000000003
2025-12-02 03:00:00,SELL,59.27,1,-109.99999999999943
2025-12-02 11:00:00,BUY,59.22,1,-289.99999999999915
2025-12-03 04:00:00,BUY,59.06,1,-520.0000000000032
2025-12-03 17:00:00,BUY,59.11,1,-140.00000000000057
2025-12-04 10:00:00,SELL,58.88,1,-239.99999999999488
2025-12-08 05:00:00,SELL,59.61,1,-600.0000000000014
2025-12-10 15:00:00,BUY,58.76,1,520.0000000000032
2025-12-17 04:00:00,BUY,56.33,1,899.9999999999986
2025-12-17 16:00:00,BUY,56.67,1,-660.0000000000036
2025-12-19 07:00:00,BUY,56.23,1,-109.99999999999943
2025-12-24 00:00:00,SELL,58.49,1,1840.0000000000034
