date,action,price,qty,pnl
2025-04-25 05:30:00,SELL,19314.8,1,-2314.0000000000146
2025-04-28 10:30:00,SELL,19318.8,1,-3680.0
2025-04-30 07:30:00,SELL,19443.0,1,-2490.0
2025-05-09 11:30:00,SELL,20101.0,1,-1535.9999999999854
2025-05-12 03:00:00,SELL,20810.8,1,-2048.000000000029
2025-05-16 10:00:00,SELL,21391.2,1,-1025.9999999999854
2025-05-27 09:30:00,SELL,21369.8,1,2611.999999999971
2025-06-02 09:30:00,BUY,21378.8,1,-2205.9999999999854
2025-06-05 04:30:00,SELL,21774.2,1,-751.9999999999709
2025-06-09 09:30:00,SELL,21853.0,1,1864.0000000000146
2025-06-12 03:00:00,SELL,21775.0,1,-1100.0
2025-06-19 09:00:00,BUY,21469.5,1,2874.0000000000146
2025-06-24 03:00:00,SELL,22306.0,1,-1050.0
2025-06-27 08:30:00,SELL,22707.2,1,-880.0
2025-07-09 09:00:00,SELL,23086.0,1,3810.0
2025-07-11 03:00:00,SELL,22901.0,1,-1300.0
2025-07-14 03:00:00,BUY,22881.8,1,-1011.9999999999709
2025-07-16 02:00:00,SELL,22971.8,1,-1000.0
2025-07-16 07:00:00,BUY,23020.2,1,-804.0000000000146
2025-07-17 09:30:00,SELL,23154.5,1,1345.9999999999854
2025-08-01 09:00:00,BUY,22883.0,1,5730.0
2025-08-14 08:00:00,SELL,23844.5,1,-1910.0
2025-08-15 05:00:00,SELL,23879.8,1,-814.0000000000146
2025-08-18 12:00:00,BUY,23735.0,1,1395.9999999999854
2025-08-22 03:30:00,BUY,23233.8,1,-1355.9999999999854
2025-08-28 11:30:00,SELL,23755.0,1,3990.0
2025-09-01 03:30:00,BUY,23485.0,1,-855.9999999999854
2025-09-03 01:30:00,BUY,23354.8,1,-731.9999999999709
2025-09-08 09:00:00,SELL,23846.2,1,1664.0000000000146
2025-09-09 10:00:00,SELL,23785.8,1,-1014.0000000000146
2025-09-11 08:30:00,SELL,23976.8,1,1431.999999999971
2025-09-15 03:30:00,SELL,24098.5,1,-910.0
2025-09-17 05:30:00,SELL,24261.8,1,-494.00000000001455
2025-09-18 09:30:00,SELL,24540.8,1,2375.9999999999854
2025-09-25 06:30:00,BUY,24638.8,1,1948.000000000029
2025-09-26 01:30:00,BUY,24665.2,1,-1694.0000000000146
2025-09-30 02:30:00,SELL,24804.5,1,-894.0000000000146
2025-10-07 01:30:00,SELL,25147.0,1,-690.0
2025-10-14 01:00:00,BUY,24706.8,1,4354.000000000015
2025-10-16 10:00:00,SELL,25106.5,1,3054.0000000000146
2025-10-17 03:00:00,BUY,24475.5,1,3954.0000000000146
2025-10-22 07:00:00,SELL,25225.0,1,-970.0
2025-10-29 14:00:00,SELL,26184.8,1,-1088.000000000029
2025-10-31 05:30:00,SELL,26170.2,1,-945.9999999999854
2025-11-03 03:00:00,BUY,26086.0,1,-984.0000000000146
2025-11-10 04:00:00,BUY,25553.0,1,-1270.0
2025-11-14 10:00:00,BUY,25143.0,1,-3924.0000000000146
2025-11-17 02:30:00,BUY,25331.8,1,-1415.9999999999854
2025-11-18 09:00:00,BUY,24522.5,1,5260.0
2025-11-19 02:30:00,BUY,24637.0,1,-2300.0
2025-12-01 06:30:00,SELL,25255.2,1,-1515.9999999999854
2025-12-04 02:30:00,SELL,25619.5,1,-694.0000000000146
2025-12-09 04:00:00,SELL,25656.2,1,-620.0
2025-12-10 04:30:00,SELL,25633.2,1,-1211.999999999971
2025-12-17 00:30:00,BUY,25160.0,1,-1340.0
