date,action,price,qty,pnl
2025-04-28 02:00:00,BUY,19502.8,1,-1971.999999999971
2025-05-16 09:30:00,SELL,21412.8,1,-594.0000000000146
2025-05-28 00:00:00,SELL,21438.5,1,3985.9999999999854
2025-06-02 06:30:00,BUY,21271.0,1,-1980.0
2025-06-10 00:30:00,SELL,21785.0,1,2710.0
2025-06-18 06:00:00,SELL,21735.8,1,-1184.0000000000146
2025-06-23 06:30:00,SELL,21813.2,1,-120.0
2025-06-27 08:30:00,SELL,22707.2,1,3924.0000000000146
2025-07-02 03:00:00,SELL,22723.8,1,-320.0
2025-07-08 09:00:00,SELL,22881.5,1,-1625.9999999999854
2025-07-10 09:00:00,SELL,22960.0,1,-1190.0
2025-07-21 08:00:00,SELL,23238.0,1,-1064.0000000000146
2025-07-22 03:30:00,SELL,23287.0,1,-1144.0000000000146
2025-08-12 06:30:00,SELL,23624.0,1,-855.9999999999854
2025-08-28 06:30:00,SELL,23591.0,1,-315.99999999998545
2025-09-02 09:00:00,BUY,23233.8,1,3840.0
2025-09-09 06:30:00,SELL,23821.0,1,-560.0
2025-09-12 03:30:00,SELL,23991.0,1,1455.9999999999854
2025-09-17 04:00:00,SELL,24273.0,1,-690.0
2025-09-19 02:00:00,SELL,24673.0,1,5020.0
2025-09-24 02:30:00,SELL,24847.8,1,-264.00000000001455
2025-09-24 09:00:00,SELL,24820.8,1,-1554.0000000000146
2025-09-25 03:30:00,BUY,24757.2,1,60.0
2025-10-01 04:30:00,BUY,24760.8,1,-225.99999999998545
2025-10-07 01:30:00,SELL,25147.0,1,-690.0
2025-10-08 01:30:00,SELL,25040.5,1,-990.0
2025-10-08 22:00:00,SELL,25309.8,1,4525.999999999985
2025-10-14 09:30:00,BUY,24720.8,1,4074.0000000000146
2025-10-16 11:00:00,SELL,24972.2,1,-575.9999999999854
2025-10-29 23:30:00,SELL,26159.0,1,-3910.0
2025-12-01 07:00:00,SELL,25226.0,1,-2100.0
2025-12-02 10:30:00,SELL,25459.8,1,775.9999999999854
2025-12-08 09:00:00,SELL,25744.5,1,-1030.0
