date,action,price,qty,pnl
2025-04-14 11:00:00,SELL,18828.8,1,9291.99999999997
2025-04-28 11:00:00,SELL,19347.8,1,13080.0
2025-04-30 08:00:00,SELL,19286.2,1,-1700.0
2025-05-01 16:00:00,SELL,19799.0,1,6415.999999999985
2025-05-05 21:00:00,SELL,19958.2,1,-931.9999999999709
2025-05-08 10:00:00,SELL,20017.2,1,1260.0
2025-05-09 12:00:00,SELL,20087.8,1,-3704.0000000000146
2025-05-15 04:00:00,SELL,21215.0,1,21180.0
2025-05-21 02:00:00,SELL,21294.5,1,-1234.0000000000146
2025-05-21 13:00:00,SELL,21271.2,1,-3711.999999999971
2025-05-23 07:00:00,SELL,20834.8,1,-9014.000000000015
2025-05-26 21:00:00,SELL,21176.0,1,224.00000000001455
2025-05-29 09:00:00,SELL,21518.0,1,-140.0
2025-06-10 03:00:00,SELL,21794.0,1,1300.0
2025-06-11 14:00:00,SELL,21861.0,1,975.9999999999854
2025-06-12 20:00:00,SELL,21566.2,1,-5820.0
2025-06-16 19:00:00,SELL,21790.8,1,-854.0000000000146
2025-06-17 18:00:00,SELL,21648.8,1,-4248.000000000029
2025-06-18 14:00:00,SELL,21692.8,1,-2300.0
2025-06-25 13:00:00,SELL,22412.2,1,12048.00000000003
2025-07-01 10:00:00,SELL,22688.0,1,-1280.0
2025-07-02 08:00:00,SELL,22616.8,1,-3108.000000000029
2025-07-04 03:00:00,SELL,22947.0,1,2715.9999999999854
2025-07-07 12:00:00,SELL,22870.5,1,-1025.9999999999854
2025-07-09 10:00:00,SELL,22947.5,1,220.0
2025-07-10 20:00:00,SELL,22882.5,1,-2840.0
2025-07-14 01:00:00,SELL,22831.2,1,-2651.999999999971
2025-07-15 16:00:00,SELL,23017.8,1,525.9999999999854
2025-07-18 10:00:00,SELL,23205.0,1,2624.0000000000146
2025-07-22 04:00:00,SELL,23276.8,1,1565.9999999999854
2025-07-22 09:00:00,SELL,23142.2,1,-3155.9999999999854
2025-07-28 13:00:00,SELL,23461.2,1,3864.0000000000146
2025-07-30 14:00:00,SELL,23412.8,1,-1820.0
2025-07-31 09:00:00,SELL,23671.2,1,188.0000000000291
2025-08-06 11:00:00,BUY,23368.0,1,-3735.9999999999854
2025-08-13 11:00:00,SELL,23925.0,1,5324.000000000015
2025-08-15 09:00:00,SELL,23807.0,1,-2580.0
2025-08-19 09:00:00,SELL,23678.8,1,-4054.0000000000146
2025-08-26 15:00:00,BUY,23587.0,1,-3400.0
2025-08-28 03:00:00,BUY,23632.2,1,-1934.0000000000146
2025-08-29 09:00:00,SELL,23518.2,1,-2965.9999999999854
2025-09-04 13:00:00,BUY,23583.8,1,-4380.0
2025-09-10 13:00:00,SELL,23897.2,1,5564.000000000015
2025-09-16 09:00:00,SELL,24294.0,1,8395.999999999985
2025-09-23 09:00:00,SELL,24940.0,1,13604.000000000015
2025-09-24 09:00:00,SELL,24820.8,1,-1220.0
2025-09-29 16:00:00,SELL,24811.2,1,2328.000000000029
2025-10-01 02:00:00,SELL,24652.0,1,-2980.0
2025-10-02 09:00:00,SELL,25062.8,1,5285.999999999985
2025-10-07 11:00:00,SELL,25029.5,1,-745.9999999999854
2025-10-09 12:00:00,SELL,25203.8,1,591.9999999999709
2025-10-10 10:00:00,SELL,25194.5,1,-810.0
2025-10-14 12:00:00,BUY,24892.2,1,1240.0
2025-10-17 09:00:00,BUY,24822.2,1,-1300.0
2025-10-20 00:00:00,BUY,25111.8,1,-6955.999999999985
2025-10-22 11:00:00,SELL,25100.8,1,-3194.0000000000146
2025-10-29 14:00:00,SELL,26184.8,1,20485.999999999985
2025-10-31 11:00:00,SELL,26052.2,1,-1940.0
2025-11-03 19:00:00,SELL,26013.8,1,-2308.000000000029
2025-11-07 14:00:00,BUY,25113.5,1,12310.0
2025-11-11 13:00:00,BUY,25690.5,1,-3550.0
2025-11-14 10:00:00,BUY,25143.0,1,9004.000000000015
2025-11-19 09:00:00,BUY,24893.8,1,6194.000000000015
2025-11-19 18:00:00,BUY,25108.8,1,-6785.999999999985
2025-11-25 18:00:00,BUY,25086.2,1,-10628.00000000003
2025-12-03 09:00:00,SELL,25494.5,1,3630.0
2025-12-04 09:00:00,SELL,25555.5,1,-150.0
2025-12-05 08:00:00,SELL,25614.2,1,-555.9999999999854
2025-12-08 10:00:00,SELL,25663.0,1,-2564.0000000000146
2025-12-10 10:00:00,SELL,25566.8,1,-2800.0
2025-12-10 21:00:00,SELL,25549.2,1,-5480.0
2025-12-11 09:00:00,SELL,25414.5,1,-5560.0
2025-12-12 10:00:00,SELL,25240.5,1,-7940.0
2025-12-18 08:00:00,BUY,24992.5,1,2120.0
2025-12-18 22:00:00,BUY,25307.0,1,-6615.999999999985
