date,action,price,qty,pnl
2025-06-13 09:45:00,SELL,22044.0,1,-38800.0
2025-06-18 02:45:00,SELL,22044.0,1,-13000.0
2025-06-18 15:45:00,SELL,21948.0,1,-47400.0
2025-06-24 01:45:00,BUY,21582.0,1,28000.0
2025-07-01 23:45:00,SELL,22249.0,1,30000.0
2025-07-14 15:45:00,SELL,22519.0,1,32200.0
2025-07-19 02:45:00,SELL,23206.0,1,125400.0
2025-07-29 10:45:00,SELL,23125.0,1,-8800.0
2025-08-01 03:45:00,SELL,23392.0,1,6800.0
2025-08-01 21:45:00,SELL,23072.0,1,-71800.0
2025-08-05 22:45:00,SELL,23402.0,1,26000.0
2025-08-15 21:45:00,SELL,24225.0,1,157800.0
2025-08-19 22:45:00,SELL,24290.0,1,-27200.0
2025-08-29 15:45:00,SELL,24232.0,1,-19200.0
2025-09-03 11:45:00,BUY,24034.0,1,-7200.0
2025-09-04 09:45:00,BUY,24289.0,1,-58400.0
2025-09-17 09:45:00,SELL,25469.0,1,27600.0
2025-09-22 09:45:00,SELL,25724.0,1,45800.0
2025-09-25 17:45:00,SELL,26010.0,1,-32800.0
2025-10-01 11:45:00,SELL,26101.0,1,29400.0
2025-10-08 09:45:00,SELL,26965.0,1,188400.0
2025-10-14 12:45:00,SELL,26845.0,1,-57400.0
2025-10-17 13:45:00,SELL,27328.0,1,67400.0
2025-10-22 09:45:00,SELL,27665.0,1,56000.0
2025-10-23 01:45:00,SELL,27352.0,1,-81800.0
2025-10-28 09:45:00,SELL,28088.0,1,84800.0
2025-11-01 00:45:00,SELL,28205.0,1,-38800.0
2025-11-04 10:45:00,SELL,28261.0,1,-15800.0
2025-11-06 23:45:00,SELL,27763.0,1,-67000.0
2025-11-11 02:45:00,BUY,28063.0,1,-45600.0
2025-11-12 13:45:00,BUY,28059.0,1,-55800.0
2025-11-14 00:45:00,SELL,27599.0,1,-77400.0
2025-11-20 09:45:00,BUY,27435.0,1,-108600.0
2025-11-25 00:00:00,BUY,26929.0,1,43600.0
2025-11-26 09:45:00,BUY,27349.0,1,-102800.0
2025-12-11 09:45:00,SELL,28439.0,1,161400.0
2025-12-13 00:00:00,SELL,27868.0,1,-83400.0
2025-12-18 22:00:00,BUY,27831.0,1,-54000.0
