date,action,price,qty,pnl
2025-04-02 22:00:00,BUY,69.9627,1,-142.70000000000493
2025-04-10 04:00:00,SELL,60.73,1,-1140.0000000000005
2025-04-16 02:00:00,BUY,61.044399999999996,1,265.6000000000063
2025-04-16 15:00:00,SELL,62.350199999999994,1,-209.80000000000842
2025-04-21 16:00:00,BUY,62.7412,1,-561.1999999999995
2025-04-22 14:00:00,SELL,63.7164,1,-463.6000000000067
2025-04-24 04:00:00,BUY,62.7917,1,-361.699999999999
2025-04-28 05:00:00,SELL,62.8947,1,-485.3000000000023
2025-04-29 05:00:00,BUY,61.509,1,451.0000000000005
2025-05-06 13:00:00,SELL,59.241600000000005,1,-148.3999999999952
2025-05-08 05:00:00,BUY,58.7214,1,-81.40000000000214
2025-05-09 10:00:00,SELL,60.8355,1,835.5000000000032
2025-05-15 03:00:00,BUY,61.5595,1,-189.50000000000244
2025-05-19 03:00:00,SELL,61.4097,1,-560.299999999998
2025-05-19 22:00:00,BUY,62.19,1,20.000000000003126
2025-05-20 04:00:00,SELL,61.6374,1,-552.5999999999982
2025-05-22 03:00:00,BUY,61.0949,1,275.0999999999948
2025-05-26 07:00:00,SELL,61.4097,1,-350.29999999999717
2025-05-27 17:00:00,BUY,61.054500000000004,1,-604.5000000000016
2025-05-28 15:00:00,SELL,61.6374,1,-572.6000000000013
2025-05-30 05:00:00,BUY,61.1757,1,-475.69999999999624
2025-06-02 10:00:00,SELL,63.2412,1,151.19999999999578
2025-06-05 04:00:00,BUY,63.125,1,-484.99999999999943
2025-06-06 10:00:00,SELL,64.0728,1,822.8000000000009
2025-06-17 03:00:00,BUY,71.8716,1,198.39999999999236
2025-06-17 15:00:00,SELL,74.6262,1,196.19999999999038
2025-06-19 13:00:00,BUY,75.5985,1,-518.5000000000031
2025-06-23 02:00:00,SELL,74.6361,1,-613.900000000001
2025-06-23 16:00:00,BUY,68.57900000000001,1,-99.00000000000375
2025-06-27 12:00:00,SELL,65.4291,1,129.1000000000082
2025-06-30 05:00:00,BUY,65.6601,1,-490.0999999999982
2025-07-02 10:00:00,SELL,65.76570000000001,1,75.70000000001187
2025-07-06 19:00:00,BUY,66.054,1,445.99999999999795
2025-07-07 22:00:00,SELL,67.4289,1,-551.1000000000053
2025-07-10 22:00:00,BUY,67.1145,1,-34.50000000000841
2025-07-14 04:00:00,SELL,68.6961,1,236.10000000000753
2025-07-15 06:00:00,BUY,66.9327,1,-312.69999999999243
2025-07-17 10:00:00,SELL,66.528,1,-271.99999999999136
2025-07-21 12:00:00,BUY,65.8621,1,117.90000000000589
2025-07-24 09:00:00,SELL,65.65679999999999,1,-193.20000000000448
2025-07-28 07:00:00,BUY,65.92269999999999,1,-442.6999999999879
2025-07-29 14:00:00,SELL,68.97,1,2069.999999999993
2025-08-01 05:00:00,BUY,69.4072,1,-7.199999999997431
2025-08-12 08:00:00,SELL,63.696600000000004,1,-293.39999999999833
2025-08-13 09:00:00,BUY,63.1654,1,54.60000000000065
2025-08-15 04:00:00,SELL,63.508500000000005,1,-551.4999999999973
2025-08-18 06:00:00,BUY,63.266400000000004,1,-476.40000000000526
2025-08-21 09:00:00,SELL,62.8452,1,-74.80000000000331
2025-08-27 09:00:00,BUY,63.5795,1,-269.50000000000074
2025-08-28 11:00:00,SELL,63.5382,1,-241.7999999999978
2025-09-04 05:00:00,BUY,63.680499999999995,1,149.5000000000033
2025-09-09 12:00:00,SELL,63.033300000000004,1,-356.69999999999646
2025-09-12 05:00:00,BUY,62.3069,1,-26.899999999997704
2025-09-16 04:00:00,SELL,63.033300000000004,1,-56.69999999999931
2025-09-18 11:00:00,BUY,64.5188,1,-598.7999999999971
2025-09-25 05:00:00,SELL,64.3995,1,849.5000000000061
2025-09-30 07:00:00,BUY,63.0745,1,505.49999999999784
2025-10-06 08:00:00,SELL,61.498799999999996,1,-101.20000000000573
2025-10-10 10:00:00,BUY,60.1657,1,1354.300000000002
2025-10-22 00:00:00,SELL,57.7962,1,576.2
2025-10-28 04:00:00,BUY,61.0949,1,365.0999999999982
2025-10-31 11:00:00,SELL,60.766200000000005,1,606.2000000000082
2025-11-04 10:00:00,BUY,60.5899,1,-589.9000000000001
2025-11-10 06:00:00,SELL,59.8752,1,65.19999999999726
2025-11-13 06:00:00,BUY,58.7012,1,-331.2000000000026
2025-11-16 19:00:00,SELL,59.796,1,265.99999999999824
2025-11-18 12:00:00,BUY,60.004099999999994,1,45.90000000000316
2025-11-18 21:00:00,SELL,60.3207,1,-509.2999999999961
2025-11-20 06:00:00,BUY,59.792,1,-512.0000000000005
2025-11-28 14:00:00,SELL,59.0436,1,-56.40000000000356
2025-12-03 03:00:00,BUY,58.9537,1,-43.70000000000118
2025-12-04 10:00:00,SELL,58.8951,1,-144.8999999999998
2025-12-09 08:00:00,BUY,59.1658,1,-355.799999999995
2025-12-17 22:00:00,SELL,56.232,1,-497.99999999999756
2025-12-19 07:00:00,BUY,56.1661,1,-316.0999999999987
2025-12-24 00:00:00,SELL,58.49,1,1620.0000000000045
